Year,FMP Area,FMP Subarea,Reporting Area Code,Trip Target Code,Trip Target Name,Species Group Name,Retained/Discarded,Gear Code,Weight Posted (Sum),WED (mmdd)
2005,BSAI,BS,514,Y,Yellowfin Sole - BSAI,Pollock,Discarded,NPT,0.552,820
2005,BSAI,BS,514,Y,Yellowfin Sole - BSAI,Pollock,Retained,NPT,168.615,326
2005,BSAI,BS,514,Y,Yellowfin Sole - BSAI,Pollock,Retained,NPT,143.66,402
2005,BSAI,BS,514,Y,Yellowfin Sole - BSAI,Pollock,Retained,NPT,127.995,416
2005,BSAI,BS,514,Y,Yellowfin Sole - BSAI,Pollock,Retained,NPT,630.625,423
2005,BSAI,BS,514,Y,Yellowfin Sole - BSAI,Pollock,Retained,NPT,728.454,430
2005,BSAI,BS,514,Y,Yellowfin Sole - BSAI,Pollock,Retained,NPT,49.135,507
2005,BSAI,BS,514,Y,Yellowfin Sole - BSAI,Pollock,Retained,NPT,54.139,514
2005,BSAI,BS,514,Y,Yellowfin Sole - BSAI,Pollock,Retained,NPT,19.953,521
2005,BSAI,BS,514,Y,Yellowfin Sole - BSAI,Pollock,Retained,NPT,1.434,528
2005,BSAI,BS,514,Y,Yellowfin Sole - BSAI,Pollock,Retained,NPT,4.605,604
2005,BSAI,BS,514,Y,Yellowfin Sole - BSAI,Pollock,Retained,NPT,0.132,618
2005,BSAI,BS,514,Y,Yellowfin Sole - BSAI,Pollock,Retained,NPT,13.462,730
2005,BSAI,BS,514,Y,Yellowfin Sole - BSAI,Pollock,Retained,NPT,11.386,806
2005,BSAI,BS,514,Y,Yellowfin Sole - BSAI,Pollock,Retained,NPT,11.657,813
2005,BSAI,BS,514,Y,Yellowfin Sole - BSAI,Pollock,Retained,NPT,17.787,820
2005,BSAI,BS,516,C,Pacific Cod,Pollock,Discarded,HAL,0.6,108
2005,BSAI,BS,516,C,Pacific Cod,Pollock,Discarded,HAL,0.681,115
2005,BSAI,BS,516,C,Pacific Cod,Pollock,Discarded,HAL,0.254,122
2005,BSAI,BS,516,C,Pacific Cod,Pollock,Discarded,HAL,0.938,129
2005,BSAI,BS,516,C,Pacific Cod,Pollock,Discarded,HAL,1.053,205
2005,BSAI,BS,516,C,Pacific Cod,Pollock,Discarded,HAL,0.553,212
2005,BSAI,BS,516,C,Pacific Cod,Pollock,Discarded,HAL,0.043,716
2005,BSAI,BS,516,C,Pacific Cod,Pollock,Discarded,HAL,0.714,820
2005,BSAI,BS,516,C,Pacific Cod,Pollock,Discarded,HAL,0.088,917
2005,BSAI,BS,516,C,Pacific Cod,Pollock,Discarded,HAL,0.04,1029
2005,BSAI,BS,516,C,Pacific Cod,Pollock,Discarded,HAL,0.006,1231
2005,BSAI,BS,516,C,Pacific Cod,Pollock,Discarded,NPT,6.937,122
2005,BSAI,BS,516,C,Pacific Cod,Pollock,Discarded,POT,0.007,205
2005,BSAI,BS,516,C,Pacific Cod,Pollock,Discarded,POT,0.005,212
2005,BSAI,BS,516,C,Pacific Cod,Pollock,Retained,HAL,0.195,101
2005,BSAI,BS,516,C,Pacific Cod,Pollock,Retained,HAL,6.962,108
2005,BSAI,BS,516,C,Pacific Cod,Pollock,Retained,HAL,4.792,115
2005,BSAI,BS,516,C,Pacific Cod,Pollock,Retained,HAL,1.698,122
2005,BSAI,BS,516,C,Pacific Cod,Pollock,Retained,HAL,4.911,129
2005,BSAI,BS,516,C,Pacific Cod,Pollock,Retained,HAL,2.566,205
2005,BSAI,BS,516,C,Pacific Cod,Pollock,Retained,HAL,4.024,212
2005,BSAI,BS,516,C,Pacific Cod,Pollock,Retained,HAL,0.013,716
2005,BSAI,BS,516,C,Pacific Cod,Pollock,Retained,HAL,1.801,820
2005,BSAI,BS,516,C,Pacific Cod,Pollock,Retained,HAL,0.171,917
2005,BSAI,BS,516,C,Pacific Cod,Pollock,Retained,HAL,0.238,1029
2005,BSAI,BS,516,C,Pacific Cod,Pollock,Retained,HAL,0.594,1231
2005,BSAI,BS,516,C,Pacific Cod,Pollock,Retained,NPT,7.893,122
2005,BSAI,BS,516,C,Pacific Cod,Pollock,Retained,NPT,1.971,205
2005,BSAI,BS,516,C,Pacific Cod,Pollock,Retained,POT,0.008,212
2005,BSAI,BS,516,P,Pollock - midwater,Pollock,Retained,PTR,145.524,205
2005,BSAI,BS,516,P,Pollock - midwater,Pollock,Retained,PTR,147.015,212
2005,BSAI,BS,516,P,Pollock - midwater,Pollock,Retained,PTR,5369.623,219
2005,BSAI,BS,516,P,Pollock - midwater,Pollock,Retained,PTR,196.077,226
2005,BSAI,BS,516,P,Pollock - midwater,Pollock,Retained,PTR,1920.807,312
2005,BSAI,BS,516,P,Pollock - midwater,Pollock,Retained,PTR,135.239,319
2005,BSAI,BS,516,P,Pollock - midwater,Pollock,Retained,PTR,1267.863,625
2005,BSAI,BS,516,R,Rock Sole - BSAI,Pollock,Discarded,NPT,8.693,122
2005,BSAI,BS,516,R,Rock Sole - BSAI,Pollock,Discarded,NPT,2.969,129
2005,BSAI,BS,516,R,Rock Sole - BSAI,Pollock,Discarded,NPT,4.502,205
2005,BSAI,BS,516,R,Rock Sole - BSAI,Pollock,Discarded,NPT,122.334,212
2005,BSAI,BS,516,R,Rock Sole - BSAI,Pollock,Discarded,NPT,101.543,219
2005,BSAI,BS,516,R,Rock Sole - BSAI,Pollock,Discarded,NPT,31.926,226
2005,BSAI,BS,516,R,Rock Sole - BSAI,Pollock,Discarded,NPT,7.149,305
2005,BSAI,BS,516,R,Rock Sole - BSAI,Pollock,Discarded,NPT,7.916,618
2005,BSAI,BS,516,R,Rock Sole - BSAI,Pollock,Retained,NPT,9.282,122
2005,BSAI,BS,516,R,Rock Sole - BSAI,Pollock,Retained,NPT,79.028,129
2005,BSAI,BS,516,R,Rock Sole - BSAI,Pollock,Retained,NPT,62.247,205
2005,BSAI,BS,516,R,Rock Sole - BSAI,Pollock,Retained,NPT,208.521,212
2005,BSAI,BS,516,R,Rock Sole - BSAI,Pollock,Retained,NPT,209.277,219
2005,BSAI,BS,516,R,Rock Sole - BSAI,Pollock,Retained,NPT,111.461,226
2005,BSAI,BS,516,R,Rock Sole - BSAI,Pollock,Retained,NPT,3.064,305
2005,BSAI,BS,516,Y,Yellowfin Sole - BSAI,Pollock,Discarded,NPT,4.841,226
2005,BSAI,BS,516,Y,Yellowfin Sole - BSAI,Pollock,Discarded,NPT,35,618
2005,BSAI,BS,516,Y,Yellowfin Sole - BSAI,Pollock,Retained,NPT,1.211,226
2005,BSAI,BS,516,Y,Yellowfin Sole - BSAI,Pollock,Retained,NPT,0.044,618
2005,BSAI,BS,517,A,Atka Mackerel,Pollock,Discarded,NPT,6.153,528
2005,BSAI,BS,517,A,Atka Mackerel,Pollock,Discarded,NPT,10.553,611
2005,BSAI,BS,517,A,Atka Mackerel,Pollock,Discarded,NPT,6.901,625
2005,BSAI,BS,517,A,Atka Mackerel,Pollock,Retained,NPT,2.248,521
2005,BSAI,BS,517,A,Atka Mackerel,Pollock,Retained,NPT,6.153,528
2005,BSAI,BS,517,A,Atka Mackerel,Pollock,Retained,NPT,0.08,611
2005,BSAI,BS,517,A,Atka Mackerel,Pollock,Retained,NPT,0.536,625
2005,BSAI,BS,517,A,Atka Mackerel,Pollock,Retained,NPT,1.201,910
2005,BSAI,BS,517,B,Pollock - bottom,Pollock,Discarded,PTR,1.696,205
2005,BSAI,BS,517,B,Pollock - bottom,Pollock,Discarded,PTR,1.817,212
2005,BSAI,BS,517,B,Pollock - bottom,Pollock,Discarded,PTR,0.14,219
2005,BSAI,BS,517,B,Pollock - bottom,Pollock,Discarded,PTR,0.077,226
2005,BSAI,BS,517,B,Pollock - bottom,Pollock,Discarded,PTR,0.978,305
2005,BSAI,BS,517,B,Pollock - bottom,Pollock,Discarded,PTR,3.294,813
2005,BSAI,BS,517,B,Pollock - bottom,Pollock,Discarded,PTR,9.686,827
2005,BSAI,BS,517,B,Pollock - bottom,Pollock,Discarded,PTR,3.182,903
2005,BSAI,BS,517,B,Pollock - bottom,Pollock,Discarded,PTR,1.325,910
2005,BSAI,BS,517,B,Pollock - bottom,Pollock,Retained,NPT,4.089,226
2005,BSAI,BS,517,B,Pollock - bottom,Pollock,Retained,PTR,92.642,122
2005,BSAI,BS,517,B,Pollock - bottom,Pollock,Retained,PTR,5777.205,205
2005,BSAI,BS,517,B,Pollock - bottom,Pollock,Retained,PTR,4011.78,212
2005,BSAI,BS,517,B,Pollock - bottom,Pollock,Retained,PTR,1261.743,219
2005,BSAI,BS,517,B,Pollock - bottom,Pollock,Retained,PTR,99.612,226
2005,BSAI,BS,517,B,Pollock - bottom,Pollock,Retained,PTR,676.364,305
2005,BSAI,BS,517,B,Pollock - bottom,Pollock,Retained,PTR,648.353,716
2005,BSAI,BS,517,B,Pollock - bottom,Pollock,Retained,PTR,1070.898,806
2005,BSAI,BS,517,B,Pollock - bottom,Pollock,Retained,PTR,662.669,813
2005,BSAI,BS,517,B,Pollock - bottom,Pollock,Retained,PTR,1391.528,827
2005,BSAI,BS,517,B,Pollock - bottom,Pollock,Retained,PTR,400.22,903
2005,BSAI,BS,517,B,Pollock - bottom,Pollock,Retained,PTR,186.723,910
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Discarded,HAL,0.24,101
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Discarded,HAL,0.618,108
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Discarded,HAL,0.419,115
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Discarded,HAL,2.559,122
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Discarded,HAL,0.965,129
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Discarded,HAL,0.084,205
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Discarded,HAL,0.38,212
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Discarded,HAL,0.475,219
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Discarded,HAL,0.746,226
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Discarded,HAL,0.065,305
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Discarded,HAL,0.213,312
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Discarded,HAL,0.004,319
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Discarded,HAL,0.109,730
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Discarded,HAL,0.022,806
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Discarded,HAL,0.431,813
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Discarded,HAL,1.552,820
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Discarded,HAL,2.615,827
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Discarded,HAL,5.145,903
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Discarded,HAL,3.652,910
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Discarded,HAL,4.398,917
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Discarded,HAL,6.57,924
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Discarded,HAL,4.279,1001
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Discarded,HAL,3.096,1008
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Discarded,HAL,4.913,1015
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Discarded,HAL,0.816,1022
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Discarded,HAL,2.207,1029
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Discarded,HAL,1.921,1105
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Discarded,HAL,1.714,1112
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Discarded,HAL,2.342,1119
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Discarded,HAL,0.577,1126
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Discarded,HAL,0.676,1203
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Discarded,HAL,0.593,1210
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Discarded,HAL,0.352,1217
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Discarded,HAL,0.011,1224
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Discarded,HAL,0.365,1231
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Discarded,NPT,64.299,122
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Discarded,NPT,102.704,129
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Discarded,NPT,216.266,205
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Discarded,NPT,60.39,212
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Discarded,NPT,11.128,219
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Discarded,NPT,40.851,226
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Discarded,NPT,18.953,305
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Discarded,NPT,20.499,312
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Discarded,NPT,9.58,402
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Discarded,NPT,32.838,409
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Discarded,NPT,15.326,416
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Discarded,NPT,2.469,423
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Discarded,NPT,1.303,430
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Discarded,NPT,4.962,528
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Discarded,NPT,0.078,604
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Discarded,NPT,17.9,618
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Discarded,NPT,40.567,625
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Discarded,NPT,106.517,702
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Discarded,NPT,2.829,709
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Discarded,NPT,9.19,716
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Discarded,NPT,9.289,723
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Discarded,NPT,50.055,730
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Discarded,NPT,18.939,806
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Discarded,NPT,98.66,813
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Discarded,NPT,102.175,820
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Discarded,POT,0.004,108
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Discarded,POT,0.027,129
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Discarded,POT,0.058,205
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Discarded,POT,0.144,212
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Discarded,POT,0.007,910
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Discarded,POT,0.034,917
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Discarded,POT,0.036,924
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Discarded,POT,0.013,1001
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Discarded,POT,0.017,1008
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Discarded,POT,0.004,1015
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Retained,HAL,1.826,101
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Retained,HAL,6.09,108
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Retained,HAL,1.859,115
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Retained,HAL,8.229,122
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Retained,HAL,8.647,129
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Retained,HAL,4.298,205
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Retained,HAL,4.876,212
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Retained,HAL,5.63,219
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Retained,HAL,8.093,226
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Retained,HAL,4.077,305
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Retained,HAL,4.819,312
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Retained,HAL,0.066,319
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Retained,HAL,0.282,709
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Retained,HAL,0.258,730
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Retained,HAL,0.033,806
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Retained,HAL,1.57,813
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Retained,HAL,16.087,820
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Retained,HAL,17.976,827
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Retained,HAL,14.51,903
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Retained,HAL,16.478,910
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Retained,HAL,21.711,917
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Retained,HAL,21.344,924
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Retained,HAL,24.383,1001
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Retained,HAL,16.494,1008
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Retained,HAL,26.625,1015
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Retained,HAL,14.364,1022
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Retained,HAL,21.103,1029
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Retained,HAL,21.211,1105
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Retained,HAL,10.745,1112
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Retained,HAL,12.905,1119
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Retained,HAL,3.337,1126
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Retained,HAL,11.595,1203
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Retained,HAL,3.753,1210
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Retained,HAL,0.919,1217
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Retained,HAL,0.14,1224
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Retained,HAL,0.413,1231
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Retained,NPT,12.99,122
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Retained,NPT,21.662,129
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Retained,NPT,91.464,205
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Retained,NPT,43.683,212
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Retained,NPT,8.977,219
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Retained,NPT,35.57,226
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Retained,NPT,12.246,305
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Retained,NPT,8.815,312
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Retained,NPT,3.291,402
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Retained,NPT,21.751,409
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Retained,NPT,11.645,416
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Retained,NPT,0.521,423
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Retained,NPT,3.343,430
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Retained,NPT,2.036,514
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Retained,NPT,43.36,521
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Retained,NPT,15.004,528
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Retained,NPT,12.117,604
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Retained,NPT,1.366,611
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Retained,NPT,2.346,618
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Retained,NPT,3.997,625
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Retained,NPT,25.478,702
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Retained,NPT,1.09,709
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Retained,NPT,0.876,716
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Retained,NPT,0.205,723
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Retained,NPT,1.554,730
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Retained,NPT,0.361,806
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Retained,NPT,4.544,813
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Retained,NPT,2.598,820
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Retained,NPT,0.017,917
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Retained,POT,0.004,129
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Retained,POT,0.025,205
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Retained,POT,0.03,212
2005,BSAI,BS,517,C,Pacific Cod,Pollock,Retained,POT,0.002,917
2005,BSAI,BS,517,F,Other Flatfish - BSAI,Pollock,Discarded,NPT,18.559,416
2005,BSAI,BS,517,F,Other Flatfish - BSAI,Pollock,Discarded,NPT,8.639,423
2005,BSAI,BS,517,F,Other Flatfish - BSAI,Pollock,Discarded,NPT,8.229,604
2005,BSAI,BS,517,F,Other Flatfish - BSAI,Pollock,Discarded,NPT,25.2,611
2005,BSAI,BS,517,F,Other Flatfish - BSAI,Pollock,Discarded,NPT,35.655,625
2005,BSAI,BS,517,F,Other Flatfish - BSAI,Pollock,Discarded,NPT,2.572,709
2005,BSAI,BS,517,F,Other Flatfish - BSAI,Pollock,Discarded,NPT,13.866,723
2005,BSAI,BS,517,F,Other Flatfish - BSAI,Pollock,Discarded,NPT,11.403,730
2005,BSAI,BS,517,F,Other Flatfish - BSAI,Pollock,Discarded,NPT,0.011,813
2005,BSAI,BS,517,F,Other Flatfish - BSAI,Pollock,Retained,NPT,3.195,423
2005,BSAI,BS,517,F,Other Flatfish - BSAI,Pollock,Retained,NPT,0.571,514
2005,BSAI,BS,517,F,Other Flatfish - BSAI,Pollock,Retained,NPT,1.171,521
2005,BSAI,BS,517,F,Other Flatfish - BSAI,Pollock,Retained,NPT,1.861,604
2005,BSAI,BS,517,F,Other Flatfish - BSAI,Pollock,Retained,NPT,1.951,625
2005,BSAI,BS,517,F,Other Flatfish - BSAI,Pollock,Retained,NPT,0.129,702
2005,BSAI,BS,517,F,Other Flatfish - BSAI,Pollock,Retained,NPT,0.643,709
2005,BSAI,BS,517,F,Other Flatfish - BSAI,Pollock,Retained,NPT,3.466,723
2005,BSAI,BS,517,F,Other Flatfish - BSAI,Pollock,Retained,NPT,2.83,730
2005,BSAI,BS,517,F,Other Flatfish - BSAI,Pollock,Retained,NPT,3.374,806
2005,BSAI,BS,517,F,Other Flatfish - BSAI,Pollock,Retained,NPT,1.692,813
2005,BSAI,BS,517,I,Halibut,Pollock,Discarded,HAL,0.005,423
2005,BSAI,BS,517,I,Halibut,Pollock,Discarded,HAL,0.026,430
2005,BSAI,BS,517,L,Flathead Sole,Pollock,Discarded,NPT,0.302,402
2005,BSAI,BS,517,L,Flathead Sole,Pollock,Discarded,NPT,0.873,507
2005,BSAI,BS,517,L,Flathead Sole,Pollock,Discarded,NPT,11.515,604
2005,BSAI,BS,517,L,Flathead Sole,Pollock,Discarded,NPT,25.615,709
2005,BSAI,BS,517,L,Flathead Sole,Pollock,Discarded,NPT,2.329,716
2005,BSAI,BS,517,L,Flathead Sole,Pollock,Discarded,NPT,8.5,806
2005,BSAI,BS,517,L,Flathead Sole,Pollock,Discarded,NPT,8.341,813
2005,BSAI,BS,517,L,Flathead Sole,Pollock,Discarded,NPT,9.288,820
2005,BSAI,BS,517,L,Flathead Sole,Pollock,Retained,NPT,1.736,305
2005,BSAI,BS,517,L,Flathead Sole,Pollock,Retained,NPT,0.035,319
2005,BSAI,BS,517,L,Flathead Sole,Pollock,Retained,NPT,0.729,326
2005,BSAI,BS,517,L,Flathead Sole,Pollock,Retained,NPT,3.738,402
2005,BSAI,BS,517,L,Flathead Sole,Pollock,Retained,NPT,3.31,409
2005,BSAI,BS,517,L,Flathead Sole,Pollock,Retained,NPT,2.258,416
2005,BSAI,BS,517,L,Flathead Sole,Pollock,Retained,NPT,0.322,423
2005,BSAI,BS,517,L,Flathead Sole,Pollock,Retained,NPT,1.114,507
2005,BSAI,BS,517,L,Flathead Sole,Pollock,Retained,NPT,0.162,514
2005,BSAI,BS,517,L,Flathead Sole,Pollock,Retained,NPT,2.443,521
2005,BSAI,BS,517,L,Flathead Sole,Pollock,Retained,NPT,12.696,604
2005,BSAI,BS,517,L,Flathead Sole,Pollock,Retained,NPT,0.646,709
2005,BSAI,BS,517,L,Flathead Sole,Pollock,Retained,NPT,0.582,716
2005,BSAI,BS,517,L,Flathead Sole,Pollock,Retained,NPT,0.321,723
2005,BSAI,BS,517,L,Flathead Sole,Pollock,Retained,NPT,2.443,730
2005,BSAI,BS,517,L,Flathead Sole,Pollock,Retained,NPT,4.657,813
2005,BSAI,BS,517,O,Other Species,Pollock,Discarded,NPT,0.531,507
2005,BSAI,BS,517,O,Other Species,Pollock,Retained,HAL,0.016,1008
2005,BSAI,BS,517,O,Other Species,Pollock,Retained,NPT,0.472,507
2005,BSAI,BS,517,P,Pollock - midwater,Pollock,Discarded,PTR,0.152,122
2005,BSAI,BS,517,P,Pollock - midwater,Pollock,Discarded,PTR,9.549,129
2005,BSAI,BS,517,P,Pollock - midwater,Pollock,Discarded,PTR,8.692,205
2005,BSAI,BS,517,P,Pollock - midwater,Pollock,Discarded,PTR,12.775,212
2005,BSAI,BS,517,P,Pollock - midwater,Pollock,Discarded,PTR,11.698,219
2005,BSAI,BS,517,P,Pollock - midwater,Pollock,Discarded,PTR,3.977,226
2005,BSAI,BS,517,P,Pollock - midwater,Pollock,Discarded,PTR,3.399,305
2005,BSAI,BS,517,P,Pollock - midwater,Pollock,Discarded,PTR,0.625,312
2005,BSAI,BS,517,P,Pollock - midwater,Pollock,Discarded,PTR,0.348,319
2005,BSAI,BS,517,P,Pollock - midwater,Pollock,Discarded,PTR,1.51,326
2005,BSAI,BS,517,P,Pollock - midwater,Pollock,Discarded,PTR,2.438,625
2005,BSAI,BS,517,P,Pollock - midwater,Pollock,Discarded,PTR,0.158,730
2005,BSAI,BS,517,P,Pollock - midwater,Pollock,Discarded,PTR,0.391,806
2005,BSAI,BS,517,P,Pollock - midwater,Pollock,Discarded,PTR,0.305,813
2005,BSAI,BS,517,P,Pollock - midwater,Pollock,Discarded,PTR,0.54,820
2005,BSAI,BS,517,P,Pollock - midwater,Pollock,Discarded,PTR,0.65,827
2005,BSAI,BS,517,P,Pollock - midwater,Pollock,Discarded,PTR,0.426,903
2005,BSAI,BS,517,P,Pollock - midwater,Pollock,Discarded,PTR,0.08,917
2005,BSAI,BS,517,P,Pollock - midwater,Pollock,Discarded,PTR,1.019,924
2005,BSAI,BS,517,P,Pollock - midwater,Pollock,Discarded,PTR,0.974,1001
2005,BSAI,BS,517,P,Pollock - midwater,Pollock,Discarded,PTR,1.21,1008
2005,BSAI,BS,517,P,Pollock - midwater,Pollock,Discarded,PTR,0.552,1015
2005,BSAI,BS,517,P,Pollock - midwater,Pollock,Retained,PTR,201.206,122
2005,BSAI,BS,517,P,Pollock - midwater,Pollock,Retained,PTR,16186.056,129
2005,BSAI,BS,517,P,Pollock - midwater,Pollock,Retained,PTR,18156.938,205
2005,BSAI,BS,517,P,Pollock - midwater,Pollock,Retained,PTR,28468.393,212
2005,BSAI,BS,517,P,Pollock - midwater,Pollock,Retained,PTR,32294.146,219
2005,BSAI,BS,517,P,Pollock - midwater,Pollock,Retained,PTR,32321.999,226
2005,BSAI,BS,517,P,Pollock - midwater,Pollock,Retained,PTR,25790.474,305
